feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
65490,9905002609,92123296,5,Delivery,Positive,22-05-2024 21:38
6960774,821746019,25729055,3,Delivery,Neutral,26-09-2024 13:25
25175,7543196347,7024497,5,App Experience,Positive,15-07-2023 21:36
7759694,7601810489,47297351,1,Delivery,Negative,16-04-2024 20:23
6318014,822617550,23538237,5,Customer Service,Positive,10-06-2023 10:29
1663371,8647458103,73810086,4,Product Quality,Positive,20-08-2024 09:47
879773,3775783074,54668838,5,App Experience,Positive,04-08-2024 16:09
2506143,885968776,14209690,4,Delivery,Positive,16-02-2024 01:59
3189417,6930284194,91578299,4,Delivery,Positive,11-03-2025 19:38
4068016,6221233980,24924635,4,Delivery,Positive,22-12-2025 09:43
1093559,9836286367,29878656,5,Product Quality,Positive,24-07-2024 22:37
5738407,3633757988,32875493,5,App Experience,Positive,20-10-2023 05:52
155117,1372846240,58368866,5,Delivery,Positive,23-07-2023 20:45
1960103,9505286203,82121410,3,App Experience,Negative,23-11-2024 07:05
9208707,162665002,4612258,2,App Experience,Negative,16-08-2023 10:12
1619445,9178478690,58894018,3,Product Quality,Negative,28-01-2024 20:08
8401577,7901273181,39422169,2,Delivery,Negative,05-07-2023 20:43
9149454,1986854548,63382767,4,Customer Service,Positive,18-07-2024 11:23
8567810,9245474721,62889004,4,Product Quality,Positive,08-12-2024 12:42
4571108,2996662966,12302688,2,Customer Service,Negative,08-10-2024 03:05
4630689,3752547760,36711614,4,Customer Service,Neutral,12-11-2025 19:13
8792297,1690622413,15765260,4,Customer Service,Positive,28-08-2023 01:05
1638080,2990748650,91959566,3,Product Quality,Neutral,08-06-2025 20:34
289946,7545016941,46268557,5,Product Quality,Positive,04-07-2025 13:28
5081839,5084371340,19027841,5,Customer Service,Positive,02-04-2023 09:54
1009122,8563023248,41708232,4,Customer Service,Positive,24-12-2025 09:37
3164906,3462785814,43379239,4,App Experience,Positive,14-08-2023 22:08
8208727,4991185359,82681426,4,Product Quality,Positive,02-02-2024 04:04
5407567,9554235264,61614307,4,Delivery,Neutral,30-03-2024 16:40
8747641,9955572323,55662913,4,Product Quality,Positive,10-07-2023 18:30
1469969,872294857,7354898,5,App Experience,Positive,06-01-2025 11:25
9082135,1220400525,90408809,4,Delivery,Positive,18-11-2023 21:17
2684767,584130290,74901297,4,Customer Service,Positive,29-01-2023 08:03
3736028,878809342,27466038,5,App Experience,Positive,31-07-2024 14:23
1371911,2344125890,41064224,4,Delivery,Neutral,30-09-2023 23:40
3417460,965357945,51174464,5,Customer Service,Positive,30-04-2025 12:04
3378636,8749964760,68915257,5,Customer Service,Positive,31-05-2025 02:35
3409722,3994149982,87609806,4,Delivery,Positive,10-01-2025 10:40
4302700,9532210504,65683616,5,Delivery,Positive,12-05-2023 16:18
792496,7577280068,10057947,4,Product Quality,Positive,05-12-2023 01:37
3690448,8964873426,11612926,3,Product Quality,Neutral,24-10-2023 14:54
1337708,6333296657,28305702,5,Customer Service,Positive,30-01-2025 11:04
7606730,5389619060,50088250,4,Product Quality,Positive,23-09-2025 16:52
6669900,7554865470,60866593,4,App Experience,Positive,11-09-2025 19:51
1237220,1329321939,75869695,5,App Experience,Positive,14-10-2024 22:38
2673850,3898091908,2368725,3,App Experience,Neutral,25-12-2023 01:10
111018,3600206579,23637091,5,Product Quality,Positive,24-12-2024 22:01
548037,883498883,19700083,3,Product Quality,Neutral,23-11-2023 04:44
514495,3052111779,71871025,4,Delivery,Positive,02-08-2024 22:56
1163929,2966004866,19526790,4,Delivery,Positive,26-01-2023 19:47
7276654,7468101538,4925187,4,Product Quality,Positive,13-11-2024 06:55
9468254,1145332436,4476467,4,Product Quality,Positive,31-08-2025 23:18
4547194,2191079262,67317732,4,Customer Service,Positive,21-05-2024 18:30
7826367,8037537574,84593669,4,App Experience,Positive,06-10-2023 21:12
1707091,219361615,29832956,4,App Experience,Positive,05-11-2023 00:52
4267586,3492168169,85646829,5,App Experience,Positive,22-12-2024 17:06
4046025,4660177503,89477906,5,Customer Service,Positive,01-01-2023 15:44
7640932,9912157622,4594242,5,Customer Service,Positive,27-04-2023 20:03
5921017,8402414882,36333404,5,App Experience,Positive,27-04-2023 20:37
6067632,574098639,37328609,4,Delivery,Neutral,22-06-2025 09:55
6101237,3708554086,85404839,4,Product Quality,Positive,30-03-2023 07:28
9297296,6914960659,1824716,5,Product Quality,Positive,09-03-2025 15:45
2961293,7117007657,7307739,5,Product Quality,Positive,18-12-2025 15:46
3577981,4453082471,56346714,4,Product Quality,Positive,19-07-2023 02:13
5449346,1543665788,26229615,4,Delivery,Positive,06-08-2023 00:57
2655954,3203429924,70178232,4,App Experience,Positive,31-10-2023 15:28
6383768,4927840242,53123673,4,Product Quality,Positive,22-06-2023 21:58
5884478,1504366616,80857553,5,Product Quality,Positive,13-02-2024 02:17
7664340,2260032414,14017930,4,Customer Service,Positive,27-04-2023 03:44
476963,2357896713,47194592,3,Product Quality,Neutral,14-07-2025 00:39
8236171,8136642271,95951575,4,Product Quality,Positive,23-03-2023 04:57
2822774,1069737019,29033525,5,App Experience,Positive,25-03-2025 04:32
4250242,3631395006,39479037,4,Delivery,Positive,18-04-2024 13:11
6701741,7945386324,10228382,4,Product Quality,Positive,17-01-2024 12:12
8859809,4426449157,73506186,4,Customer Service,Neutral,10-07-2023 09:24
6205294,6531683915,56992597,4,Delivery,Neutral,23-11-2025 09:04
1008350,3906104880,27609321,5,Delivery,Positive,04-09-2023 19:41
8195335,2660687125,45796792,2,App Experience,Negative,07-02-2025 20:16
3599649,6833569557,13880383,5,Delivery,Positive,12-02-2023 08:04
5211429,3261158302,51229644,3,Product Quality,Neutral,09-06-2023 07:14
9739713,9550799166,7740066,5,Customer Service,Positive,23-01-2023 07:40
5370793,4440231553,42168134,3,Delivery,Neutral,03-08-2025 02:54
3968340,5582277308,94224061,5,Customer Service,Positive,09-11-2025 05:36
5333974,6594451674,55123321,4,Delivery,Positive,07-12-2023 02:06
3536927,4935677749,66059637,4,Customer Service,Positive,09-08-2024 16:07
4479590,6245865490,63850172,3,Delivery,Negative,29-01-2024 05:16
7058990,4986386939,44075351,5,Product Quality,Positive,29-01-2024 14:08
3224920,2700977364,35827726,4,Product Quality,Positive,02-07-2025 09:59
1634247,7240304195,26967154,4,App Experience,Positive,06-09-2025 05:23
3196213,6580849175,53874080,4,Delivery,Positive,06-06-2024 22:04
4137322,2934576175,38970351,4,Customer Service,Positive,02-04-2023 03:22
3239838,8054140862,22902380,4,Product Quality,Positive,16-02-2024 15:17
89343,3448033853,98453658,3,Product Quality,Neutral,12-02-2024 10:00
200003,4499736234,41675654,5,Customer Service,Positive,19-05-2023 10:34
5283265,6204204077,93934066,5,Delivery,Positive,17-02-2025 08:55
6283245,920835627,35962016,3,Product Quality,Neutral,04-03-2025 05:23
5391380,8341673453,12892732,4,App Experience,Positive,24-08-2024 11:00
5025207,2392571054,29778868,4,Customer Service,Neutral,30-01-2023 13:45
9190693,1084218794,92981288,4,Product Quality,Positive,06-09-2023 05:24
730076,6686158139,85326630,5,Delivery,Positive,21-02-2023 18:02
6170459,6694649797,40496044,4,Customer Service,Positive,27-09-2024 16:09
5181759,9343789480,83313791,4,Customer Service,Positive,23-02-2023 21:32
1722242,7630691050,81027718,5,Product Quality,Positive,10-03-2024 13:43
5731273,1961593342,79831392,5,Product Quality,Positive,01-05-2024 12:22
3493296,4587375299,23662127,4,Delivery,Positive,12-06-2025 04:38
5726327,1424968115,62042038,4,Delivery,Positive,07-08-2025 01:24
8134916,3671360122,82784869,4,Delivery,Neutral,16-03-2024 03:08
235350,3445359882,58598381,3,Delivery,Neutral,28-10-2023 14:35
1772722,8350934415,46711913,3,App Experience,Neutral,24-10-2024 02:01
9956832,4318994724,13498277,4,Customer Service,Positive,26-08-2024 03:16
1992718,8084620131,15427545,4,Customer Service,Neutral,01-05-2024 16:53
101247,3273902367,32417953,5,Customer Service,Positive,11-09-2023 02:49
8152124,9723055133,57499200,5,Product Quality,Positive,23-07-2025 06:18
9867781,9221200111,19475411,4,Customer Service,Positive,17-10-2023 05:47
9023149,2176731592,87764817,2,Delivery,Negative,19-07-2024 23:30
199315,3524009927,76934687,4,App Experience,Positive,19-06-2024 19:42
9385026,7824062441,25725339,5,App Experience,Positive,01-12-2023 19:56
5663574,7271911533,28204790,2,Delivery,Negative,03-05-2024 18:44
4496491,84175395,32053553,3,Product Quality,Negative,07-08-2025 03:03
1650600,6968645791,28985753,4,Delivery,Positive,27-08-2024 07:48
4756442,6668290628,97706544,4,Delivery,Positive,07-07-2023 02:38
1742342,5643256805,91270697,4,Customer Service,Neutral,19-07-2024 19:54
9762084,8824298295,54068905,4,App Experience,Positive,07-10-2023 20:54
4859800,8604525144,57839408,4,Delivery,Positive,27-02-2023 12:13
2266160,8241828873,68851244,4,Product Quality,Positive,30-11-2025 20:40
4143080,3433505390,28047053,4,Product Quality,Neutral,01-08-2024 05:19
2036467,216666429,20182793,4,Product Quality,Positive,25-04-2025 04:59
16131,9189530417,57161377,4,Customer Service,Positive,03-04-2025 06:21
2471521,9942115723,36200125,4,Customer Service,Positive,09-08-2025 10:42
8743738,9354342042,52353302,4,Customer Service,Positive,08-11-2025 13:40
9294333,9567523752,95758961,4,Delivery,Neutral,19-02-2023 05:48
3169237,722567690,16980514,3,Customer Service,Negative,20-03-2024 17:39
9191650,3065432517,46192971,4,Delivery,Positive,30-12-2023 18:39
6203671,7385836012,21658668,5,App Experience,Positive,16-12-2025 03:50
8266125,6584210779,32543088,3,Customer Service,Negative,16-11-2024 15:10
4729579,8530809156,97337733,4,Delivery,Positive,26-11-2023 20:53
2607389,2266264404,25861971,4,Customer Service,Positive,18-07-2023 04:23
4944780,1126694939,70330707,5,Delivery,Positive,15-10-2023 16:35
8678404,8985083702,32561404,4,App Experience,Neutral,19-11-2024 22:46
4697046,2486236994,35558084,4,App Experience,Positive,20-08-2024 09:42
3637647,1039735168,69823060,1,Customer Service,Negative,28-07-2023 03:31
6630371,4326044069,66863002,5,Product Quality,Positive,29-12-2024 05:05
8564578,7712422844,25048370,3,Delivery,Neutral,16-02-2023 16:10
3881570,3386531103,56818278,5,Delivery,Positive,18-09-2025 18:14
4806137,3625577944,62693024,5,Delivery,Positive,08-09-2025 18:51
4453957,7553781567,45595882,4,Product Quality,Positive,02-06-2023 14:36
7219615,5217463473,15694876,4,Customer Service,Neutral,21-07-2024 13:58
7659773,5120745124,44610840,4,Delivery,Positive,07-10-2025 23:37
2011061,3153574941,22974502,5,Product Quality,Positive,26-03-2024 11:49
1861718,7862666597,22175152,1,Delivery,Negative,13-02-2025 22:59
392482,9994984386,61263631,4,Delivery,Positive,23-02-2025 01:56
2603588,4785746944,39592609,4,Customer Service,Positive,31-10-2025 11:27
7733904,5918434760,79046812,1,Customer Service,Negative,14-10-2023 09:56
4713108,6096687798,28865947,4,Delivery,Positive,07-04-2025 08:43
7347488,7784086324,69905817,5,App Experience,Positive,27-04-2023 00:48
7632373,4287316511,29691156,4,Delivery,Positive,01-12-2023 16:55
5170285,7691769580,29401658,5,App Experience,Positive,16-02-2025 00:16
1606371,7480871501,26804690,3,Delivery,Neutral,12-01-2025 13:40
3274768,782722513,78845448,5,Delivery,Positive,14-03-2025 03:54
5922899,9523695513,53959280,4,Product Quality,Positive,13-04-2023 12:32
322065,8110499173,50310620,4,Product Quality,Positive,26-02-2023 00:56
1116505,6564101986,34310437,3,App Experience,Neutral,10-02-2023 21:46
7800925,1365491884,45486305,3,App Experience,Neutral,07-11-2023 06:55
4548162,8297186612,21614764,4,Customer Service,Positive,06-05-2025 15:56
5700194,4241555236,48920668,1,Product Quality,Negative,16-09-2025 02:27
3438230,9732321351,45813263,4,Customer Service,Neutral,07-06-2023 11:49
1961549,2752318535,1745036,5,Product Quality,Positive,14-07-2025 13:06
6507195,2547793389,91867654,5,Customer Service,Positive,22-08-2023 05:20
4445057,5741811520,19519810,4,Product Quality,Positive,11-04-2025 11:32
6580780,9864588530,38047137,4,Delivery,Positive,06-12-2025 19:07
7710966,8308218017,16048185,4,App Experience,Positive,12-06-2023 16:14
2053409,9277569520,49059016,5,App Experience,Positive,07-12-2024 08:56
1171225,9689312837,6252077,4,App Experience,Positive,14-08-2024 02:59
6696620,2200312025,21841208,2,Customer Service,Negative,10-08-2025 00:36
4183554,8978941072,94248647,3,Customer Service,Negative,21-04-2025 01:26
8625276,1204498702,95989380,4,Customer Service,Positive,22-09-2025 05:42
1241554,4891763951,40856966,3,Customer Service,Neutral,27-01-2025 11:12
6705898,2594861300,55188185,5,Delivery,Positive,14-04-2023 21:03
7350381,4563699674,71398750,4,App Experience,Positive,19-12-2024 07:30
8986700,1546910390,89440397,4,Customer Service,Neutral,01-10-2023 12:10
9596573,2912667736,55864877,3,Delivery,Neutral,03-03-2023 14:31
9967278,3769513567,47947596,5,App Experience,Positive,25-04-2023 21:55
5134347,4351243008,93611778,4,App Experience,Positive,10-11-2025 15:13
5020149,1461108912,52994356,5,Delivery,Positive,19-11-2023 05:53
5547761,4536520998,28641198,5,App Experience,Positive,29-07-2024 10:39
1477033,832705044,34247585,4,Delivery,Positive,05-09-2024 11:28
5358380,5252427560,78571369,4,App Experience,Neutral,10-08-2023 23:16
2951716,135480277,51568985,4,Customer Service,Positive,17-09-2023 00:11
8241976,501845109,96650830,1,Product Quality,Negative,04-07-2024 14:47
3179513,1203187732,16663466,4,Product Quality,Positive,21-01-2025 21:55
5028694,6395125997,21902998,4,Customer Service,Positive,26-08-2024 13:42
5626399,1868966691,48203931,5,Product Quality,Positive,26-03-2025 07:23
1121797,7298780909,99237421,4,Product Quality,Neutral,20-04-2023 14:38
4447069,4508518958,79486767,5,Customer Service,Positive,28-03-2023 22:45
4751803,8604729464,1895834,5,Product Quality,Positive,04-10-2023 06:18
6704478,7562053650,80216563,4,App Experience,Positive,17-11-2024 08:00
6381295,9124763951,95602333,5,Product Quality,Positive,26-11-2024 16:32
858157,2187566691,27174800,3,Product Quality,Negative,26-11-2025 01:01
9074699,3734508311,23114880,5,App Experience,Positive,01-08-2024 01:23
1613213,261145063,20890024,2,Product Quality,Negative,08-03-2025 17:52
714977,2361660624,95847854,4,Delivery,Positive,27-05-2023 03:00
7705707,7268090178,19520450,4,Customer Service,Positive,26-07-2025 05:04
6886026,9262030934,59356972,4,Customer Service,Positive,05-11-2024 21:40
4849044,3944442713,49767253,4,Customer Service,Positive,14-04-2025 04:59
3442499,1990359139,69188867,5,Customer Service,Positive,21-11-2024 11:24
9630974,4811342325,46398359,4,App Experience,Positive,01-05-2023 01:45
4857563,5433659243,83636533,4,Product Quality,Positive,18-08-2025 16:06
9138264,3469585265,86883491,5,App Experience,Positive,26-01-2023 03:43
2464554,4156901894,81000417,4,Customer Service,Positive,20-12-2024 06:03
4396751,3036958918,58850624,5,App Experience,Positive,05-04-2025 14:10
7493305,1281021829,87398444,5,Product Quality,Positive,04-06-2024 11:16
1971133,6702166725,79677307,4,Customer Service,Neutral,06-12-2024 03:03
6002620,9539512979,23328832,2,App Experience,Negative,13-08-2025 01:36
321394,3372303699,3085549,3,Product Quality,Neutral,03-07-2023 18:55
8786822,4509516711,98113102,4,Delivery,Positive,22-12-2025 20:09
8193604,970234174,33961225,5,Product Quality,Positive,26-09-2024 18:07
6766513,3149522149,43759289,4,Customer Service,Positive,06-06-2023 17:11
3497389,8045513133,96843329,4,Delivery,Positive,27-05-2024 00:00
8455403,2425893717,40522653,4,Customer Service,Neutral,29-12-2024 15:23
1254138,7387198553,32344736,5,Delivery,Positive,07-03-2023 22:56
292241,3871318378,10554909,4,Customer Service,Positive,20-12-2023 19:18
5183365,5713003769,67890018,5,App Experience,Positive,04-12-2025 06:00
9530033,2917131359,92806284,3,Customer Service,Neutral,20-08-2024 15:28
2896512,9844519738,60866956,4,Delivery,Positive,03-08-2024 01:18
346493,3057918093,1830104,4,Customer Service,Positive,30-11-2025 02:11
4251468,7699446679,82398514,3,App Experience,Neutral,06-12-2023 23:07
1911969,9119586307,63632552,5,Product Quality,Positive,14-05-2023 20:15
5373535,457168314,49277016,5,App Experience,Positive,19-12-2024 04:55
4093279,8038973416,51514475,5,App Experience,Positive,21-03-2023 16:07
1039369,1985343766,37649311,4,Product Quality,Positive,13-02-2023 13:21
9308469,1138988239,91139621,4,Customer Service,Positive,01-06-2023 19:00
2616109,3110390784,66582973,5,App Experience,Positive,18-07-2023 09:38
6872113,329246126,86269420,4,Customer Service,Positive,04-11-2023 07:10
5141698,6942078146,29420077,4,Delivery,Positive,08-09-2023 18:14
4354255,1920933440,13133816,4,App Experience,Positive,31-03-2023 04:03
2806116,8384391253,28505394,5,App Experience,Positive,26-06-2025 16:21
7327540,5676994088,68250747,1,Delivery,Negative,18-07-2025 07:57
2779802,7030120200,32175142,5,Customer Service,Positive,21-02-2023 23:50
1008778,9096433934,94771031,3,Customer Service,Neutral,03-11-2024 06:02
9137910,6006223156,65830217,5,App Experience,Positive,06-02-2023 22:16
6787246,3726477874,26449169,4,Product Quality,Positive,29-03-2023 02:42
4285436,5574258238,62548663,5,Delivery,Positive,26-05-2025 11:55
6802731,8763427084,58870417,4,Product Quality,Positive,30-08-2024 07:35
7486247,9035449302,87028876,4,App Experience,Neutral,23-02-2024 13:56
2147627,3333418110,8789434,4,App Experience,Positive,12-01-2023 02:57
5242238,1525850020,86415159,4,Delivery,Positive,03-04-2025 05:47
3525992,9934523129,924025,5,App Experience,Positive,16-01-2025 12:04
8532665,5804943125,69036819,3,Delivery,Negative,20-05-2024 06:27
1043047,4429887786,97931034,4,Product Quality,Positive,31-08-2025 15:21
485123,8070131771,39696470,1,App Experience,Negative,03-05-2025 22:42
255201,323214112,41762491,4,Delivery,Neutral,14-07-2024 01:29
8187941,674125155,4972917,4,App Experience,Positive,30-11-2024 03:05
7519426,4520543138,95766178,4,App Experience,Neutral,20-10-2023 20:49
1664551,1917434855,96932901,4,Customer Service,Positive,13-04-2023 15:21
4510784,3838657265,60881291,5,Delivery,Positive,21-10-2025 17:46
4866854,5336726195,63294995,1,Customer Service,Negative,29-03-2023 19:14
2631267,2361090433,46320601,5,Product Quality,Positive,26-07-2024 05:51
1814973,5918220561,85122513,3,Customer Service,Negative,10-04-2023 20:07
4453681,3480544611,75331964,4,App Experience,Neutral,07-07-2024 02:52
8491339,8697866759,1450664,5,Delivery,Positive,12-12-2025 12:08
2396585,3310706447,56448900,3,App Experience,Neutral,18-07-2023 23:26
6759117,3179794762,45084511,4,Product Quality,Positive,08-07-2025 22:56
2909794,6795431072,7727287,4,App Experience,Neutral,28-07-2023 03:58
4177214,7362713471,87917696,5,Delivery,Positive,31-12-2024 13:15
7221048,5086872916,25849228,3,Delivery,Neutral,27-12-2025 21:40
9664468,2569530552,31600951,5,App Experience,Positive,24-06-2023 03:20
4942822,7563281464,17504610,1,Delivery,Negative,22-09-2023 06:28
3463839,1541559139,39007576,2,Product Quality,Negative,20-06-2025 18:54
6466905,4600330181,96776645,5,Customer Service,Positive,08-03-2024 14:40
2653403,4974876267,26483629,4,Product Quality,Positive,21-12-2025 02:46
1083837,8704691823,26253009,4,Product Quality,Positive,10-07-2025 15:59
8562138,8005990004,60092932,4,Delivery,Positive,23-10-2024 11:54
2115250,4388611521,7095701,4,Customer Service,Neutral,22-02-2023 21:37
2858970,7330055353,41560303,4,Product Quality,Positive,06-02-2024 09:13
7484365,3369203417,20957579,4,Product Quality,Neutral,14-10-2023 01:58
7466593,2680117767,69441342,4,App Experience,Neutral,04-02-2025 05:56
4407134,1389535956,10821022,5,Customer Service,Positive,01-03-2024 06:12
754474,8976181309,66403369,5,App Experience,Positive,26-10-2023 22:02
3702396,9486056506,43579768,4,Product Quality,Positive,16-05-2023 00:53
2868172,5736530490,81024297,5,Delivery,Positive,15-11-2024 03:37
1948261,9473008949,98284765,5,Customer Service,Positive,01-09-2025 10:56
8107144,7688100843,67137626,4,Customer Service,Positive,01-08-2024 21:33
680672,6408947799,85446011,4,Delivery,Positive,24-08-2024 04:23
1388428,4187693594,87198360,3,Product Quality,Neutral,25-12-2023 15:52
736838,5240817151,23141104,4,Delivery,Neutral,29-02-2024 10:42
4636023,2831948067,73249677,3,App Experience,Neutral,28-01-2024 06:07
5748117,8058748298,55663172,3,Customer Service,Neutral,27-05-2024 10:42
9353194,9365846437,7956278,4,App Experience,Positive,20-05-2024 13:04
6660608,6596620268,82034625,2,Delivery,Negative,26-03-2025 05:24
2480517,5321278828,95996044,4,Customer Service,Neutral,28-08-2024 05:38
1758518,9441910352,60844409,2,Delivery,Negative,12-08-2025 11:08
4328278,7501343885,38970351,4,Product Quality,Positive,05-12-2024 13:04
9781714,6520365097,89737529,5,Delivery,Positive,19-08-2024 07:59
2784188,9215094330,1900804,5,Delivery,Positive,25-09-2025 09:51
4264461,7470078982,30488838,4,Customer Service,Positive,10-11-2025 09:54
9151602,9641521252,4477419,5,Customer Service,Positive,15-05-2025 14:27
3734156,8122574684,85325853,3,Delivery,Negative,24-11-2023 05:46
7451081,5990404412,45389581,4,Customer Service,Positive,16-11-2024 11:57
2232571,706480672,67171518,5,Product Quality,Positive,24-09-2023 17:46
7385854,4080327889,6487210,4,Customer Service,Positive,12-10-2025 16:31
3087648,3948402254,41133971,4,Product Quality,Neutral,09-07-2024 16:58
5213604,8855525209,35471415,1,Product Quality,Negative,27-03-2025 19:46
399540,2388711493,78774544,2,Customer Service,Negative,07-12-2024 23:44
2106186,140701699,88210020,4,Customer Service,Neutral,17-11-2024 11:44
9446163,1813051896,62177834,3,App Experience,Negative,19-03-2023 00:34
4045008,6691813331,47553031,5,Delivery,Positive,08-03-2023 23:29
6904694,4026251694,48600659,4,App Experience,Positive,12-06-2024 17:46
9881264,4132639648,262543,4,Delivery,Neutral,01-06-2025 15:37
9572874,1226434889,49534269,4,Delivery,Positive,28-07-2025 11:38
8660540,3478325176,93465215,4,Customer Service,Positive,30-03-2024 21:33
1254921,3941331453,40472334,5,App Experience,Positive,23-04-2023 20:20
4604876,1550055217,1888920,5,Product Quality,Positive,05-06-2023 19:02
6526245,310725521,87572133,4,Customer Service,Neutral,02-10-2024 15:54
4475383,6897818014,50121784,3,Customer Service,Neutral,21-04-2024 08:05
1413004,4904833412,43361375,5,Delivery,Positive,11-06-2023 10:42
3436239,6232899285,44927572,4,Delivery,Positive,25-11-2023 04:29
4307401,4170611337,67695171,4,Customer Service,Positive,07-09-2025 03:39
1909486,8776828742,41360050,5,App Experience,Positive,18-05-2024 13:41
524631,2623147567,92660707,5,Product Quality,Positive,24-08-2025 22:45
7002707,9492912059,96357979,3,Product Quality,Negative,21-08-2023 04:55
1745493,5437784503,23806386,3,App Experience,Neutral,17-09-2024 07:53
8838876,6808289596,81867876,4,Delivery,Positive,24-03-2025 18:56
579980,9351211156,90868769,4,App Experience,Positive,19-02-2024 11:43
7792087,3791715370,11935734,4,App Experience,Positive,07-05-2023 15:49
522271,9794119001,71338233,4,App Experience,Positive,19-07-2024 05:57
252771,3612699603,55054706,3,App Experience,Neutral,03-07-2023 17:34
3567136,9061421711,48391494,5,Product Quality,Positive,08-03-2024 11:12
8431204,8355461872,57651646,4,App Experience,Positive,29-08-2024 07:03
3654839,4604686730,8713447,4,Customer Service,Positive,18-08-2025 02:03
9561304,3162426875,51551016,4,Customer Service,Positive,13-08-2024 08:58
9960585,9926961597,65624906,3,Customer Service,Negative,02-06-2023 21:46
9469043,6084171219,52410516,4,App Experience,Neutral,30-08-2025 17:24
7641666,3326726369,88680873,5,Product Quality,Positive,07-01-2024 17:56
2596561,517179214,74718880,4,Customer Service,Positive,11-03-2023 10:23
8941099,4594959933,69955809,4,Customer Service,Positive,03-12-2024 08:20
6985434,9239184665,61467760,4,Customer Service,Positive,18-01-2024 21:44
5720640,8242871745,19658216,4,Customer Service,Neutral,16-05-2025 06:53
8270783,3960510954,55671793,4,App Experience,Neutral,26-09-2024 02:34
4569038,8724459965,91095997,5,Customer Service,Positive,22-10-2025 20:54
6313739,4244676889,26615633,4,Product Quality,Positive,03-11-2023 11:31
1900177,4804141660,4403170,4,Delivery,Neutral,18-11-2024 03:49
4399145,5562625482,20849394,4,Delivery,Positive,19-06-2024 04:09
1637593,4781503969,73418216,4,Product Quality,Neutral,16-05-2023 13:57
3126478,8511740865,67025386,5,App Experience,Positive,01-08-2023 03:10
723228,3654839614,15427545,4,Product Quality,Positive,19-08-2025 11:46
8741246,5938908533,5592560,4,App Experience,Positive,03-01-2025 20:51
4044990,1506756675,57708823,3,Customer Service,Negative,31-01-2023 21:50
9289657,8134016043,29619890,5,Customer Service,Positive,11-03-2024 00:58
8209465,576404137,96787750,5,Product Quality,Positive,29-05-2024 14:24
7317011,2007853914,60624185,5,Delivery,Positive,14-03-2023 05:42
7811008,6540666576,20158444,4,App Experience,Positive,12-11-2025 04:59
3665717,1339013795,13039971,4,Delivery,Positive,01-06-2024 23:04
4734185,4825099071,16124359,5,Delivery,Positive,24-05-2024 22:57
370263,2255735188,28478319,5,Customer Service,Positive,07-01-2024 17:10
6471998,8713897416,71552473,5,Customer Service,Positive,27-07-2025 16:36
1038641,6849899042,32891914,4,Delivery,Positive,26-03-2023 03:22
300275,8117422111,93614650,5,App Experience,Positive,16-01-2025 04:27
9911081,2279751046,33561375,4,Product Quality,Positive,19-04-2025 22:24
180457,1697070368,81772841,5,Customer Service,Positive,07-02-2023 03:23
5863228,8129116817,67983328,5,Customer Service,Positive,21-02-2025 02:17
2723041,1923546961,24356059,3,Product Quality,Neutral,05-08-2025 04:13
4836293,9504272142,24017367,5,App Experience,Positive,18-09-2025 11:03
1865077,3603613689,70949493,3,Delivery,Neutral,25-09-2025 22:47
5342687,2551664470,66360981,5,Customer Service,Positive,28-07-2023 22:39
1066968,1814273921,85964539,5,Product Quality,Positive,24-08-2025 03:31
7585188,1984731604,91928966,1,App Experience,Negative,24-11-2024 06:22
8714943,7967032885,35810980,4,Product Quality,Positive,09-01-2024 18:55
125104,6584679033,62758152,4,Delivery,Positive,05-08-2024 18:11
2193111,6958112200,88394458,4,Customer Service,Positive,08-10-2024 17:32
3930706,6865729062,59461688,5,Customer Service,Positive,11-09-2025 02:14
9141715,19800258,23668402,5,Product Quality,Positive,23-07-2025 12:39
6477180,6863766950,84115073,3,Product Quality,Negative,26-11-2023 06:22
458284,8754274379,44420096,5,Customer Service,Positive,28-12-2025 16:26
4726911,6950823543,8661765,2,Product Quality,Negative,30-06-2024 06:28
5703182,4702521387,61178557,4,Customer Service,Positive,04-12-2025 16:36
5258586,6420696944,94809460,3,App Experience,Negative,26-02-2024 09:05
3198094,5157494568,60352113,4,Product Quality,Positive,14-12-2024 05:42
6018333,8759779014,27650337,5,Product Quality,Positive,12-04-2025 09:36
5013393,654224713,62307582,5,App Experience,Positive,09-03-2025 03:24
4988098,5065174956,40372654,5,Delivery,Positive,08-11-2023 20:08
538160,7468741381,58944733,4,Delivery,Neutral,10-06-2023 20:58
9318924,650543718,28624921,5,Delivery,Positive,04-01-2025 05:26
7827135,5005269708,31867827,4,Delivery,Positive,02-06-2024 00:52
3502584,7940910691,36413004,4,Customer Service,Neutral,13-10-2023 05:39
7564031,2335101755,90157193,3,App Experience,Neutral,29-11-2023 10:29
1967921,1790744748,81590849,5,Product Quality,Positive,30-05-2023 12:08
3543299,2598068299,16148634,4,App Experience,Neutral,02-07-2025 23:19
2495182,3700027024,10495690,4,Customer Service,Neutral,14-01-2025 06:32
9595459,8029481512,77028699,4,Delivery,Positive,21-12-2023 05:55
6203021,2585099647,91463126,4,Customer Service,Positive,24-05-2025 21:55
5011944,5272450579,96043689,4,Product Quality,Positive,05-04-2025 03:32
2666090,2827988293,36977355,2,Product Quality,Negative,19-10-2023 16:33
5504160,362220728,76254280,3,App Experience,Neutral,29-06-2024 12:52
